Country,Customer ID,R,F,M,R Score,F Score,M Score,RFM Score,Segmentation
United Kingdom,15808.0,4689,4,3694.87,1,4,5,145,Bronze
United Kingdom,15809.0,4419,5,515.77,3,4,3,343,Gold
United Kingdom,15810.0,4461,4,1391.98,2,4,4,244,Silver
United Kingdom,15811.0,4405,6,2218.62,4,5,5,455,Platinum
United Kingdom,15812.0,4490,5,1801.14,2,4,4,244,Silver
United Kingdom,15813.0,4590,2,1303.9099999999999,1,3,4,134,Bronze
United Kingdom,15814.0,4399,4,1945.33,4,4,4,444,Platinum
United Kingdom,15815.0,4446,5,2100.6,3,4,5,345,Gold
United Kingdom,15819.0,4432,4,1905.45,3,4,4,344,Gold
United Kingdom,15820.0,4702,1,206.98,1,2,1,121,Bronze
United Kingdom,15821.0,4427,2,570.96,3,3,3,333,Gold
United Kingdom,15822.0,4386,2,885.47,5,3,3,533,Titanium
United Kingdom,15823.0,4755,1,15.0,1,2,1,121,Bronze
United Kingdom,15825.0,4555,1,532.9399999999999,2,2,3,223,Silver
United Kingdom,15826.0,4439,3,1654.31,3,4,4,344,Gold
United Kingdom,15827.0,4456,14,1836.0900000000001,2,5,4,254,Silver
United Kingdom,15829.0,4482,2,636.14,2,3,3,233,Silver
United Kingdom,15830.0,4420,1,576.0,3,2,3,323,Gold
United Kingdom,15831.0,4441,3,808.68,3,4,3,343,Gold
United Kingdom,15832.0,4637,1,836.79,1,2,3,123,Bronze
United Kingdom,15834.0,4453,4,2348.36,3,4,5,345,Gold
United Kingdom,15835.0,4427,4,954.09,3,4,4,344,Gold
United Kingdom,15836.0,4433,1,137.37,3,2,1,321,Gold
United Kingdom,15837.0,4447,1,391.98,3,2,2,322,Gold
United Kingdom,15838.0,4394,19,33643.08,5,5,5,555,Titanium
United Kingdom,15839.0,4416,3,1048.49,3,4,4,344,Gold
United Kingdom,15840.0,4441,2,355.56,3,3,2,332,Gold
United Kingdom,15841.0,4455,4,1224.06,2,4,4,244,Silver
United Kingdom,15843.0,4686,1,118.95000000000002,1,2,1,121,Bronze
United Kingdom,15844.0,4429,1,130.74,3,2,1,321,Gold
United Kingdom,15845.0,4400,8,3711.77,4,5,5,455,Platinum
United Kingdom,15847.0,4421,2,389.27,3,3,2,332,Gold
United Kingdom,15850.0,4402,2,246.72,4,3,1,431,Platinum
United Kingdom,15852.0,4569,2,160.71,1,3,1,131,Bronze
United Kingdom,15853.0,4434,1,126.1,3,2,1,321,Gold
United Kingdom,15854.0,4387,12,2969.12,5,5,5,555,Titanium
United Kingdom,15855.0,4519,5,721.09,2,4,3,243,Silver
United Kingdom,15856.0,4387,27,16457.3,5,5,5,555,Titanium
United Kingdom,15857.0,4401,1,297.0,4,2,2,422,Platinum
United Kingdom,15858.0,4398,5,1496.92,4,4,4,444,Platinum
United Kingdom,15860.0,4423,8,975.11,3,5,4,354,Gold
United Kingdom,15861.0,4395,8,3171.63,5,5,5,555,Titanium
United Kingdom,15862.0,4391,4,832.88,5,4,3,543,Titanium
United Kingdom,15863.0,4408,2,68.84,4,3,1,431,Platinum
United Kingdom,15864.0,4405,6,1936.3200000000002,4,5,4,454,Platinum
United Kingdom,15865.0,4423,3,895.13,3,4,3,343,Gold
United Kingdom,15866.0,4484,1,211.89000000000001,2,2,1,221,Silver
United Kingdom,15867.0,4388,15,3810.14,5,5,5,555,Titanium
United Kingdom,15869.0,4660,2,171.74,1,3,1,131,Bronze
United Kingdom,15870.0,4415,1,437.29,4,2,2,422,Platinum
United Kingdom,15872.0,4397,2,377.57,5,3,2,532,Titanium
United Kingdom,15874.0,4446,7,4439.75,3,5,5,355,Gold
United Kingdom,15877.0,4384,2,493.18,5,3,2,532,Titanium
United Kingdom,15880.0,4752,1,333.98,1,2,2,122,Bronze
United Kingdom,15881.0,4695,5,501.39000000000004,1,4,3,143,Bronze
United Kingdom,15882.0,4581,4,516.36,1,4,3,143,Bronze
United Kingdom,15883.0,4385,2,396.48,5,3,2,532,Titanium
United Kingdom,15885.0,4475,3,379.35,2,4,2,242,Silver
United Kingdom,15886.0,4443,1,181.09,3,2,1,321,Gold
United Kingdom,15888.0,4463,1,172.0,2,2,1,221,Silver
United Kingdom,15889.0,4539,2,432.67,2,3,2,232,Silver
United Kingdom,15891.0,4609,1,511.68,1,2,3,123,Bronze
United Kingdom,15894.0,4636,2,291.4,1,3,2,132,Bronze
United Kingdom,15895.0,4532,1,179.17,2,2,1,221,Silver
United Kingdom,15897.0,4577,2,228.39000000000001,1,3,1,131,Bronze
United Kingdom,15898.0,4384,5,1441.88,5,4,4,544,Titanium
United Kingdom,15899.0,4751,1,56.25,1,2,1,121,Bronze
United Kingdom,15900.0,4406,1,368.64,4,2,2,422,Platinum
United Kingdom,15901.0,4399,3,360.81,4,4,2,442,Platinum
United Kingdom,15903.0,4392,7,5126.76,5,5,5,555,Titanium
United Kingdom,15904.0,4391,1,164.68,5,2,1,521,Titanium
United Kingdom,15906.0,4402,7,1603.94,4,5,4,454,Platinum
United Kingdom,15907.0,4386,3,1199.3,5,4,4,544,Titanium
United Kingdom,15909.0,4556,1,191.94,2,2,1,221,Silver
United Kingdom,15910.0,4383,8,1297.14,5,5,4,554,Titanium
United Kingdom,15912.0,4561,2,264.62,2,3,2,232,Silver
United Kingdom,15916.0,4399,8,1529.1100000000001,4,5,4,454,Platinum
United Kingdom,15917.0,4630,1,123.1,1,2,1,121,Bronze
United Kingdom,15918.0,4573,2,343.08,1,3,2,132,Bronze
United Kingdom,15919.0,4402,2,631.87,4,3,3,433,Platinum
United Kingdom,15920.0,4537,4,167.5,2,4,1,241,Silver
United Kingdom,15921.0,4555,1,323.03000000000003,2,2,2,222,Silver
United Kingdom,15922.0,4756,1,369.5,1,2,2,122,Bronze
United Kingdom,15923.0,4755,1,127.08,1,2,1,121,Bronze
United Kingdom,15925.0,4577,1,207.15,1,2,1,121,Bronze
United Kingdom,15930.0,4450,1,426.63000000000005,3,2,2,322,Gold
United Kingdom,15932.0,4387,8,2495.87,5,5,5,555,Titanium
United Kingdom,15933.0,4404,3,1107.46,4,4,4,444,Platinum
United Kingdom,15935.0,4622,2,416.86,1,3,2,132,Bronze
United Kingdom,15937.0,4447,1,145.35,3,2,1,321,Gold
United Kingdom,15938.0,4495,5,404.58,2,4,2,242,Silver
United Kingdom,15939.0,4472,15,6115.01,2,5,5,255,Silver
United Kingdom,15940.0,4694,1,35.8,1,2,1,121,Bronze
United Kingdom,15942.0,4516,1,337.44,2,2,2,222,Silver
United Kingdom,15944.0,4659,1,325.09999999999997,1,2,2,122,Bronze
United Kingdom,15945.0,4748,1,181.0,1,2,1,121,Bronze
United Kingdom,15947.0,4465,1,1708.24,2,2,4,224,Silver
United Kingdom,15948.0,4391,2,955.24,5,3,4,534,Titanium
United Kingdom,15949.0,4399,2,364.72,4,3,2,432,Platinum
United Kingdom,15950.0,4414,4,1785.96,4,4,4,444,Platinum
United Kingdom,15951.0,4391,2,708.22,5,3,3,533,Titanium
United Kingdom,15952.0,4416,4,781.9100000000001,3,4,3,343,Gold
United Kingdom,15953.0,4398,8,1657.28,4,5,4,454,Platinum
United Kingdom,15955.0,4407,14,4416.26,4,5,5,455,Platinum
United Kingdom,15957.0,4414,1,453.85,4,2,2,422,Platinum
United Kingdom,15958.0,4457,1,104.35,2,2,1,221,Silver
United Kingdom,15963.0,4402,2,470.76,4,3,2,432,Platinum
United Kingdom,15965.0,4400,4,894.09,4,4,3,443,Platinum
United Kingdom,15967.0,4406,2,430.35,4,3,2,432,Platinum
United Kingdom,15969.0,4385,3,666.1,5,4,3,543,Titanium
United Kingdom,15970.0,4686,1,314.1,1,2,2,122,Bronze
United Kingdom,15971.0,4400,12,4199.85,4,5,5,455,Platinum
United Kingdom,15973.0,4749,1,307.82,1,2,2,122,Bronze
United Kingdom,15974.0,4422,7,3442.15,3,5,5,355,Gold
United Kingdom,15975.0,4467,1,371.01,2,2,2,222,Silver
United Kingdom,15976.0,4548,2,427.64,2,3,2,232,Silver
United Kingdom,15977.0,4400,2,1129.73,4,3,4,434,Platinum
United Kingdom,15978.0,4460,1,1098.78,2,2,4,224,Silver
United Kingdom,15980.0,4471,3,2398.86,2,4,5,245,Silver
United Kingdom,15981.0,4407,8,3408.48,4,5,5,455,Platinum
United Kingdom,15983.0,4405,4,1583.08,4,4,4,444,Platinum
United Kingdom,15984.0,4385,10,3022.91,5,5,5,555,Titanium
United Kingdom,15985.0,4506,2,1142.42,2,3,4,234,Silver
United Kingdom,15986.0,4413,1,168.12,4,2,1,421,Platinum
United Kingdom,15987.0,4395,7,1477.52,5,5,4,554,Titanium
United Kingdom,15988.0,4402,1,156.78,4,2,1,421,Platinum
United Kingdom,15990.0,4427,2,792.11,3,3,3,333,Gold
United Kingdom,15992.0,4386,1,41.989999999999995,5,2,1,521,Titanium
United Kingdom,15993.0,4391,7,2872.66,5,5,5,555,Titanium
United Kingdom,15994.0,4437,1,443.97,3,2,2,322,Gold
United Kingdom,15996.0,4471,6,1047.58,2,5,4,254,Silver
United Kingdom,15998.0,4419,5,3135.32,3,4,5,345,Gold
United Kingdom,16000.0,4385,3,12393.7,5,4,5,545,Titanium
United Kingdom,16003.0,4412,5,2735.37,4,4,5,445,Platinum
United Kingdom,16005.0,4395,4,598.78,5,4,3,543,Titanium
United Kingdom,16006.0,4594,1,101.4,1,2,1,121,Bronze
United Kingdom,16007.0,4430,4,1743.29,3,4,4,344,Gold
United Kingdom,16008.0,4406,3,478.78,4,4,2,442,Platinum
United Kingdom,16009.0,4405,4,996.61,4,4,4,444,Platinum
United Kingdom,16010.0,4628,3,421.79,1,4,2,142,Bronze
United Kingdom,16011.0,4391,16,3367.96,5,5,5,555,Titanium
United Kingdom,16012.0,4418,3,1519.89,3,4,4,344,Gold
United Kingdom,16013.0,4386,47,39275.6,5,5,5,555,Titanium
United Kingdom,16014.0,4420,3,651.9,3,4,3,343,Gold
United Kingdom,16015.0,4386,3,731.65,5,4,3,543,Titanium
United Kingdom,16016.0,4386,8,1574.46,5,5,4,554,Titanium
United Kingdom,16017.0,4430,1,273.48,3,2,2,322,Gold
United Kingdom,16018.0,4422,2,408.9,3,3,2,332,Gold
United Kingdom,16019.0,4429,9,3786.2400000000002,3,5,5,355,Gold
United Kingdom,16020.0,4399,3,851.01,4,4,3,443,Platinum
United Kingdom,16022.0,4643,1,629.28,1,2,3,123,Bronze
United Kingdom,16023.0,4429,3,719.81,3,4,3,343,Gold
United Kingdom,16024.0,4395,1,259.4,5,2,2,522,Titanium
United Kingdom,16025.0,4412,1,439.65999999999997,4,2,2,422,Platinum
United Kingdom,16026.0,4426,1,253.34,3,2,2,322,Gold
United Kingdom,16027.0,4474,6,934.62,2,5,3,253,Silver
United Kingdom,16029.0,4421,63,81308.76,3,5,5,355,Gold
United Kingdom,16030.0,4692,1,377.74,1,2,2,122,Bronze
United Kingdom,16031.0,4475,2,561.7,2,3,3,233,Silver
United Kingdom,16033.0,4388,20,8895.04,5,5,5,555,Titanium
United Kingdom,16034.0,4579,3,437.7,1,4,2,142,Bronze
United Kingdom,16036.0,4470,2,758.92,2,3,3,233,Silver
United Kingdom,16037.0,4652,3,855.02,1,4,3,143,Bronze
United Kingdom,16038.0,4390,3,471.78000000000003,5,4,2,542,Titanium
United Kingdom,16040.0,4448,3,1313.55,3,4,4,344,Gold
United Kingdom,16041.0,4413,3,3166.4,4,4,5,445,Platinum
United Kingdom,16042.0,4405,5,1177.47,4,4,4,444,Platinum
United Kingdom,16043.0,4420,4,773.99,3,4,3,343,Gold
United Kingdom,16045.0,4502,4,1340.7,2,4,4,244,Silver
United Kingdom,16048.0,4756,2,256.44,1,3,2,132,Bronze
United Kingdom,16049.0,4423,3,1258.48,3,4,4,344,Gold
United Kingdom,16050.0,4556,1,137.9,2,2,1,221,Silver
United Kingdom,16052.0,4437,1,362.06,3,2,2,322,Gold
United Kingdom,16053.0,4415,2,1553.2,4,3,4,434,Platinum
United Kingdom,16054.0,4528,1,783.9,2,2,3,223,Silver
United Kingdom,16055.0,4603,1,134.8,1,2,1,121,Bronze
United Kingdom,16056.0,4428,1,650.75,3,2,3,323,Gold
United Kingdom,16057.0,4399,7,2263.12,4,5,5,455,Platinum
United Kingdom,16059.0,4448,6,1476.8600000000001,3,5,4,354,Gold
United Kingdom,16062.0,4392,4,1153.62,5,4,4,544,Titanium
United Kingdom,16063.0,4643,1,335.32,1,2,2,122,Bronze
United Kingdom,16065.0,4748,1,371.34,1,2,2,122,Bronze
United Kingdom,16066.0,4399,5,1526.84,4,4,4,444,Platinum
United Kingdom,16070.0,4405,2,852.15,4,3,3,433,Platinum
United Kingdom,16071.0,4427,1,326.24,3,2,2,322,Gold
United Kingdom,16072.0,4671,1,584.3199999999999,1,2,3,123,Bronze
United Kingdom,16073.0,4680,1,122.39999999999999,1,2,1,121,Bronze
United Kingdom,16076.0,4386,10,2295.93,5,5,5,555,Titanium
United Kingdom,16078.0,4666,1,79.2,1,2,1,121,Bronze
United Kingdom,16079.0,4399,3,1352.0,4,4,4,444,Platinum
United Kingdom,16080.0,4464,2,217.16,2,3,1,231,Silver
United Kingdom,16081.0,4439,5,2818.62,3,4,5,345,Gold
United Kingdom,16083.0,4483,2,1317.62,2,3,4,234,Silver
United Kingdom,16084.0,4682,1,436.18,1,2,2,122,Bronze
United Kingdom,16085.0,4406,5,985.26,4,4,4,444,Platinum
United Kingdom,16086.0,4442,5,1121.39,3,4,4,344,Gold
United Kingdom,16091.0,4537,2,315.06,2,3,2,232,Silver
United Kingdom,16092.0,4497,3,817.86,2,4,3,243,Silver
United Kingdom,16093.0,4489,1,17.0,2,2,1,221,Silver
United Kingdom,16094.0,4394,4,1078.23,5,4,4,544,Titanium
United Kingdom,16096.0,4647,1,320.62,1,2,2,122,Bronze
United Kingdom,16097.0,4623,1,185.04999999999998,1,2,1,121,Bronze
United Kingdom,16098.0,4470,7,2073.13,2,5,5,255,Silver
United Kingdom,16099.0,4433,3,731.9,3,4,3,343,Gold
United Kingdom,16101.0,4453,1,1290.7,3,2,4,324,Gold
United Kingdom,16102.0,4425,3,1842.14,3,4,4,344,Gold
United Kingdom,16103.0,4390,6,1429.64,5,5,4,554,Titanium
United Kingdom,16104.0,4444,1,298.21,3,2,2,322,Gold
United Kingdom,16105.0,4631,1,336.96,1,2,2,122,Bronze
United Kingdom,16106.0,4448,1,108.38,3,2,1,321,Gold
United Kingdom,16107.0,4400,7,3204.1600000000003,4,5,5,455,Platinum
United Kingdom,16108.0,4467,1,842.5,2,2,3,223,Silver
United Kingdom,16109.0,4601,2,611.88,1,3,3,133,Bronze
United Kingdom,16110.0,4428,3,1392.47,3,4,4,344,Gold
United Kingdom,16112.0,4526,4,195.74,2,4,1,241,Silver
United Kingdom,16113.0,4566,1,161.38,1,2,1,121,Bronze
United Kingdom,16114.0,4553,1,135.75000000000003,2,2,1,221,Silver
United Kingdom,16115.0,4392,8,1672.1,5,5,4,554,Titanium
United Kingdom,16116.0,4594,1,612.78,1,2,3,123,Bronze
United Kingdom,16117.0,4572,1,232.21,1,2,1,121,Bronze
United Kingdom,16119.0,4391,2,423.36,5,3,2,532,Titanium
United Kingdom,16120.0,4442,4,1427.94,3,4,4,344,Gold
United Kingdom,16121.0,4440,2,1046.06,3,3,4,334,Gold
United Kingdom,16122.0,4456,4,684.4200000000001,2,4,3,243,Silver
United Kingdom,16123.0,4434,1,307.78,3,2,2,322,Gold
United Kingdom,16124.0,4700,1,249.0,1,2,1,121,Bronze
United Kingdom,16125.0,4750,1,289.35,1,2,2,122,Bronze
United Kingdom,16126.0,4412,4,6287.77,4,4,5,445,Platinum
United Kingdom,16127.0,4422,1,656.25,3,2,3,323,Gold
United Kingdom,16128.0,4400,5,1880.22,4,4,4,444,Platinum
United Kingdom,16131.0,4434,6,3506.54,3,5,5,355,Gold
United Kingdom,16133.0,4386,33,14589.04,5,5,5,555,Titanium
United Kingdom,16134.0,4404,2,618.09,4,3,3,433,Platinum
United Kingdom,16135.0,4645,1,517.55,1,2,3,123,Bronze
United Kingdom,16136.0,4442,3,709.38,3,4,3,343,Gold
United Kingdom,16139.0,4401,3,635.41,4,4,3,443,Platinum
United Kingdom,16140.0,4448,2,725.1800000000001,3,3,3,333,Gold
United Kingdom,16141.0,4471,1,620.4,2,2,3,223,Silver
United Kingdom,16142.0,4632,1,535.34,1,2,3,123,Bronze
United Kingdom,16143.0,4386,6,2424.94,5,5,5,555,Titanium
United Kingdom,16144.0,4629,1,175.2,1,2,1,121,Bronze
United Kingdom,16145.0,4391,11,3799.4900000000002,5,5,5,555,Titanium
United Kingdom,16146.0,4540,3,734.13,2,4,3,243,Silver
United Kingdom,16147.0,4516,1,375.0,2,2,2,222,Silver
United Kingdom,16148.0,4679,1,76.32000000000001,1,2,1,121,Bronze
United Kingdom,16149.0,4387,2,280.52,5,3,2,532,Titanium
United Kingdom,16150.0,4425,5,2053.02,3,4,4,344,Gold
United Kingdom,16152.0,4651,1,1829.04,1,2,4,124,Bronze
United Kingdom,16153.0,4432,5,1824.23,3,4,4,344,Gold
United Kingdom,16156.0,4391,9,3166.29,5,5,5,555,Titanium
United Kingdom,16157.0,4398,3,656.69,4,4,3,443,Platinum
United Kingdom,16159.0,4664,1,348.2,1,2,2,122,Bronze
United Kingdom,16160.0,4448,2,1025.44,3,3,4,334,Gold
United Kingdom,16161.0,4384,19,5542.07,5,5,5,555,Titanium
United Kingdom,16162.0,4635,1,37.4,1,2,1,121,Bronze
United Kingdom,16163.0,4615,2,856.6000000000001,1,3,3,133,Bronze
United Kingdom,16164.0,4400,3,910.98,4,4,3,443,Platinum
United Kingdom,16168.0,4393,27,3787.6,5,5,5,555,Titanium
United Kingdom,16169.0,4391,4,1822.97,5,4,4,544,Titanium
United Kingdom,16170.0,4433,6,1885.05,3,5,4,354,Gold
United Kingdom,16171.0,4442,1,73.2,3,2,1,321,Gold
United Kingdom,16172.0,4478,5,1140.21,2,4,4,244,Silver
United Kingdom,16173.0,4398,6,1418.32,4,5,4,454,Platinum
United Kingdom,16174.0,4509,3,1009.5500000000001,2,4,4,244,Silver
United Kingdom,16175.0,4477,4,1037.59,2,4,4,244,Silver
United Kingdom,16177.0,4433,1,331.95,3,2,2,322,Gold
United Kingdom,16178.0,4521,1,197.9,2,2,1,221,Silver
United Kingdom,16179.0,4443,1,215.83,3,2,1,321,Gold
United Kingdom,16180.0,4483,8,10254.18,2,5,5,255,Silver
United Kingdom,16181.0,4456,1,305.54,2,2,2,222,Silver
United Kingdom,16182.0,4455,4,6617.65,2,4,5,245,Silver
United Kingdom,16183.0,4450,1,338.71000000000004,3,2,2,322,Gold
United Kingdom,16184.0,4447,6,1158.79,3,5,4,354,Gold
United Kingdom,16185.0,4399,2,529.41,4,3,3,433,Platinum
United Kingdom,16186.0,4405,12,4006.94,4,5,5,455,Platinum
United Kingdom,16187.0,4414,15,6911.4400000000005,4,5,5,455,Platinum
United Kingdom,16188.0,4427,4,981.86,3,4,4,344,Gold
United Kingdom,16189.0,4398,2,215.48,4,3,1,431,Platinum
United Kingdom,16190.0,4423,1,215.08,3,2,1,321,Gold
United Kingdom,16191.0,4385,13,5180.52,5,5,5,555,Titanium
United Kingdom,16193.0,4619,1,314.45,1,2,2,122,Bronze
United Kingdom,16198.0,4458,1,400.68100000000004,2,2,2,222,Silver
United Kingdom,16200.0,4387,2,1129.14,5,3,4,534,Titanium
United Kingdom,16201.0,4386,4,1863.47,5,4,4,544,Titanium
United Kingdom,16202.0,4743,1,365.27,1,2,2,122,Bronze
United Kingdom,16203.0,4441,4,592.9,3,4,3,343,Gold
United Kingdom,16204.0,4406,1,427.43,4,2,2,422,Platinum
United Kingdom,16205.0,4413,4,786.73,4,4,3,443,Platinum
United Kingdom,16206.0,4437,4,542.01,3,4,3,343,Gold
United Kingdom,16207.0,4408,1,394.38,4,2,2,422,Platinum
United Kingdom,16208.0,4427,2,670.86,3,3,3,333,Gold
United Kingdom,16209.0,4471,5,2262.62,2,4,5,245,Silver
United Kingdom,16210.0,4384,18,21086.3,5,5,5,555,Titanium
United Kingdom,16211.0,4471,1,547.02,2,2,3,223,Silver
United Kingdom,16212.0,4402,2,690.34,4,3,3,433,Platinum
United Kingdom,16213.0,4461,1,159.0,2,2,1,221,Silver
United Kingdom,16214.0,4553,3,1062.75,2,4,4,244,Silver
United Kingdom,16215.0,4463,1,242.35,2,2,1,221,Silver
United Kingdom,16216.0,4650,1,914.9300000000001,1,2,3,123,Bronze
United Kingdom,16217.0,4618,2,304.25,1,3,2,132,Bronze
United Kingdom,16218.0,4412,7,3084.68,4,5,5,455,Platinum
United Kingdom,16221.0,4419,3,866.66,3,4,3,343,Gold
United Kingdom,16222.0,4701,1,787.65,1,2,3,123,Bronze
United Kingdom,16224.0,4440,4,1295.3,3,4,4,344,Gold
United Kingdom,16225.0,4427,5,1127.55,3,4,4,344,Gold
United Kingdom,16226.0,4586,3,255.12,1,4,2,142,Bronze
United Kingdom,16227.0,4608,1,314.22,1,2,2,122,Bronze
United Kingdom,16229.0,4470,2,1010.6,2,3,4,234,Silver
United Kingdom,16230.0,4572,2,542.03,1,3,3,133,Bronze
United Kingdom,16232.0,4426,4,990.88,3,4,4,344,Gold
United Kingdom,16233.0,4454,3,536.6800000000001,3,4,3,343,Gold
United Kingdom,16235.0,4423,5,867.31,3,4,3,343,Gold
United Kingdom,16236.0,4461,1,432.2,2,2,2,222,Silver
United Kingdom,16239.0,4439,2,414.2,3,3,2,332,Gold
United Kingdom,16240.0,4407,2,3718.8,4,3,5,435,Platinum
United Kingdom,16241.0,4392,13,2615.11,5,5,5,555,Titanium
United Kingdom,16242.0,4391,7,3631.61,5,5,5,555,Titanium
United Kingdom,16243.0,4416,2,409.1,3,3,2,332,Gold
United Kingdom,16244.0,4594,2,1522.75,1,3,4,134,Bronze
United Kingdom,16245.0,4406,3,1413.66,4,4,4,444,Platinum
United Kingdom,16247.0,4553,1,114.56,2,2,1,221,Silver
United Kingdom,16248.0,4444,1,152.94,3,2,1,321,Gold
United Kingdom,16249.0,4435,5,1800.07,3,4,4,344,Gold
United Kingdom,16250.0,4644,2,389.44,1,3,2,132,Bronze
United Kingdom,16253.0,4449,2,3683.86,3,3,5,335,Gold
United Kingdom,16255.0,4399,8,2660.41,4,5,5,455,Platinum
United Kingdom,16256.0,4649,1,752.4300000000001,1,2,3,123,Bronze
United Kingdom,16257.0,4559,1,46.95,2,2,1,221,Silver
United Kingdom,16258.0,4428,5,5203.51,3,4,5,345,Gold
United Kingdom,16260.0,4433,1,1035.45,3,2,4,324,Gold
United Kingdom,16261.0,4400,4,749.98,4,4,3,443,Platinum
United Kingdom,16265.0,4392,9,5447.0,5,5,5,555,Titanium
United Kingdom,16266.0,4456,7,873.49,2,5,3,253,Silver
United Kingdom,16268.0,4454,2,667.65,3,3,3,333,Gold
United Kingdom,16270.0,4736,1,1141.24,1,2,4,124,Bronze
United Kingdom,16271.0,4385,5,1440.39,5,4,4,544,Titanium
United Kingdom,16272.0,4499,1,411.7,2,2,2,222,Silver
United Kingdom,16274.0,4756,1,371.95,1,2,2,122,Bronze
United Kingdom,16275.0,4579,1,559.87,1,2,3,123,Bronze
United Kingdom,16276.0,4559,1,810.6,2,2,3,223,Silver
United Kingdom,16278.0,4483,1,566.38,2,2,3,223,Silver
United Kingdom,16279.0,4404,3,1502.78,4,4,4,444,Platinum
United Kingdom,16281.0,4455,1,2062.06,2,2,4,224,Silver
United Kingdom,16282.0,4722,1,168.3,1,2,1,121,Bronze
United Kingdom,16283.0,4388,5,1621.66,5,4,4,544,Titanium
United Kingdom,16284.0,4414,2,918.02,4,3,3,433,Platinum
United Kingdom,16287.0,4552,1,142.5,2,2,1,221,Silver
United Kingdom,16292.0,4504,1,302.25,2,2,2,222,Silver
United Kingdom,16293.0,4404,10,2248.9900000000002,4,5,5,455,Platinum
United Kingdom,16295.0,4392,4,1328.55,5,4,4,544,Titanium
United Kingdom,16297.0,4651,1,301.9,1,2,2,122,Bronze
United Kingdom,16298.0,4405,3,598.2,4,4,3,443,Platinum
United Kingdom,16302.0,4509,1,233.22,2,2,1,221,Silver
United Kingdom,16303.0,4408,3,5360.63,4,4,5,445,Platinum
United Kingdom,16305.0,4521,1,361.21999999999997,2,2,2,222,Silver
United Kingdom,16306.0,4596,6,632.27,1,5,3,153,Bronze
United Kingdom,16308.0,4420,4,2560.0,3,4,5,345,Gold
United Kingdom,16309.0,4489,2,706.5699999999999,2,3,3,233,Silver
United Kingdom,16311.0,4400,2,616.26,4,3,3,433,Platinum
United Kingdom,16313.0,4386,2,274.15000000000003,5,3,2,532,Titanium
United Kingdom,16315.0,4713,1,226.37,1,2,1,121,Bronze
United Kingdom,16316.0,4447,8,2938.91,3,5,5,355,Gold
United Kingdom,16317.0,4502,3,1341.65,2,4,4,244,Silver
United Kingdom,16318.0,4418,1,328.15,3,2,2,322,Gold
United Kingdom,16319.0,4600,1,404.40000000000003,1,2,2,122,Bronze
United Kingdom,16322.0,4384,2,337.25,5,3,2,532,Titanium
United Kingdom,16323.0,4579,1,207.50000000000003,1,2,1,121,Bronze
United Kingdom,16324.0,4511,3,430.47,2,4,2,242,Silver
United Kingdom,16325.0,4429,3,594.24,3,4,3,343,Gold
United Kingdom,16326.0,4388,14,3290.93,5,5,5,555,Titanium
United Kingdom,16327.0,4397,6,3898.72,5,5,5,555,Titanium
United Kingdom,16330.0,4400,3,251.91,4,4,1,441,Platinum
United Kingdom,16332.0,4411,7,1597.46,4,5,4,454,Platinum
United Kingdom,16333.0,4390,22,26626.8,5,5,5,555,Titanium
United Kingdom,16337.0,4419,1,151.05,3,2,1,321,Gold
United Kingdom,16338.0,4540,1,214.8,2,2,1,221,Silver
United Kingdom,16339.0,4667,1,98.4,1,2,1,121,Bronze
United Kingdom,16340.0,4490,1,603.16,2,2,3,223,Silver
United Kingdom,16341.0,4407,4,1971.8700000000001,4,4,4,444,Platinum
United Kingdom,16342.0,4458,4,322.40999999999997,2,4,2,242,Silver
United Kingdom,16343.0,4399,2,360.46999999999997,4,3,2,432,Platinum
United Kingdom,16344.0,4541,1,205.20000000000002,2,2,1,221,Silver
United Kingdom,16345.0,4427,1,599.26,3,2,3,323,Gold
United Kingdom,16347.0,4394,2,1039.3,5,3,4,534,Titanium
United Kingdom,16348.0,4415,7,1459.41,4,5,4,454,Platinum
United Kingdom,16349.0,4673,1,53.5,1,2,1,121,Bronze
United Kingdom,16350.0,4404,4,1116.47,4,4,4,444,Platinum
United Kingdom,16351.0,4715,1,153.9,1,2,1,121,Bronze
United Kingdom,16352.0,4400,2,494.44,4,3,3,433,Platinum
United Kingdom,16353.0,4386,23,6675.71,5,5,5,555,Titanium
United Kingdom,16354.0,4446,2,395.8,3,3,2,332,Gold
United Kingdom,16356.0,4580,3,211.77,1,4,1,141,Bronze
United Kingdom,16357.0,4416,3,658.88,3,4,3,343,Gold
United Kingdom,16358.0,4384,4,2027.5,5,4,4,544,Titanium
United Kingdom,16359.0,4390,9,1750.92,5,5,4,554,Titanium
United Kingdom,16360.0,4387,6,3738.71,5,5,5,555,Titanium
United Kingdom,16361.0,4392,4,941.9,5,4,3,543,Titanium
United Kingdom,16362.0,4415,5,754.97,4,4,3,443,Platinum
United Kingdom,16363.0,4436,1,109.36000000000001,3,2,1,321,Gold
United Kingdom,16364.0,4394,2,705.79,5,3,3,533,Titanium
United Kingdom,16365.0,4400,9,1540.42,4,5,4,454,Platinum
